state,county,sex,age,race,hispanic,educ,empstat,hrs_wk,income,deg_bachelors,deg_masters,deg_profession,deg_phd,i_female,i_black,i_white,i_hispanic,i_workforce,i_employed
53,53033,Male,58,White,Non-Hispanic,12,Employed,25,80000,0,0,0,0,0,0,1,0,1,1
29,29095,Female,21,White,Non-Hispanic,13,Employed,32,29500,0,0,0,0,1,0,1,0,1,1
29,29099,Male,76,White,Non-Hispanic,12,Not in labor force,0,33600,0,0,0,0,0,0,1,0,0,0
18,18000,Male,48,White,Non-Hispanic,17,Employed,39,52000,1,1,0,0,0,0,1,0,1,1
19,19000,Female,58,White,Non-Hispanic,12,Not in labor force,0,0,0,0,0,0,1,0,1,0,0,0
42,42071,Female,18,White,Hispanic,12,Not in labor force,35,6300,0,0,0,0,1,0,1,1,0,0
17,17197,Female,21,Black,Non-Hispanic,12,Unemployed,0,0,0,0,0,0,1,1,0,0,1,0
06,06037,Female,78,Other,Hispanic,17,Not in labor force,0,10000,1,0,1,0,1,0,0,1,0,0
36,36081,Male,37,Chinese,Non-Hispanic,12,Employed,40,60000,0,0,0,0,0,0,0,0,1,1
49,49000,Female,29,White,Non-Hispanic,12,Employed,30,27000,0,0,0,0,1,0,1,0,1,1
51,51000,Male,30,White,Non-Hispanic,11,Employed,40,5800,0,0,0,0,0,0,1,0,1,1
09,09120,Male,34,White,Non-Hispanic,17,Employed,50,30000,1,0,1,0,0,0,1,0,1,1
12,12011,Male,63,White,Non-Hispanic,12,Employed,40,51000,0,0,0,0,0,0,1,0,1,1
25,25021,Male,45,White,Non-Hispanic,12,Not in labor force,0,0,0,0,0,0,0,0,1,0,0,0
19,19153,Female,46,White,Non-Hispanic,17,Employed,40,180100,1,1,0,0,1,0,1,0,1,1
36,36005,Female,24,Other,Hispanic,12,Not in labor force,0,0,0,0,0,0,1,0,0,1,0,0
25,25013,Female,56,White,Non-Hispanic,12,Not in labor force,0,12600,0,0,0,0,1,0,1,0,0,0
26,26099,Female,76,White,Non-Hispanic,12,Not in labor force,0,16600,0,0,0,0,1,0,1,0,0,0
17,17000,Female,29,Other,Hispanic,17,Not in labor force,0,0,1,1,0,0,1,0,0,1,0,0
36,36000,Male,20,White,Non-Hispanic,12,Employed,40,20000,0,0,0,0,0,0,1,0,1,1
27,27123,Female,40,White,Non-Hispanic,14,Employed,40,48900,0,0,0,0,1,0,1,0,1,1
35,35043,Female,32,White,Non-Hispanic,16,Employed,36,55000,1,0,0,0,1,0,1,0,1,1
13,13139,Female,28,Other,Non-Hispanic,16,Employed,40,28100,1,0,0,0,1,0,0,0,1,1
24,24000,Female,59,White,Non-Hispanic,17,Employed,5,16160,1,1,0,0,1,0,1,0,1,1
24,24005,Male,57,White,Non-Hispanic,12,Employed,24,78000,0,0,0,0,0,0,1,0,1,1
06,06065,Female,83,White,Non-Hispanic,12,Not in labor force,0,49000,0,0,0,0,1,0,1,0,0,0
23,23000,Female,71,White,Non-Hispanic,12,Not in labor force,0,23000,0,0,0,0,1,0,1,0,0,0
55,55000,Female,54,White,Non-Hispanic,13,Employed,20,28000,0,0,0,0,1,0,1,0,1,1
33,33000,Male,72,White,Non-Hispanic,16,Not in labor force,0,82000,1,0,0,0,0,0,1,0,0,0
47,47000,Female,59,White,Non-Hispanic,12,Not in labor force,0,21800,0,0,0,0,1,0,1,0,0,0
36,36087,Female,25,White,Non-Hispanic,14,Employed,37,40000,0,0,0,0,1,0,1,0,1,1
36,36047,Female,85,Black,Non-Hispanic,12,Not in labor force,0,8400,0,0,0,0,1,1,0,0,0,0
36,36083,Male,60,White,Non-Hispanic,16,Not in labor force,0,63000,1,0,0,0,0,0,1,0,0,0
06,06071,Female,50,White,Non-Hispanic,12,Employed,20,10000,0,0,0,0,1,0,1,0,1,1
48,48027,Male,36,White,Non-Hispanic,12,Employed,60,60000,0,0,0,0,0,0,1,0,1,1
49,49049,Male,29,Other,Hispanic,17,Employed,50,70000,1,0,1,0,0,0,0,1,1,1
48,48491,Male,71,White,Non-Hispanic,12,Employed,42,221000,0,0,0,0,0,0,1,0,1,1
04,04000,Female,43,White,Non-Hispanic,13,Not in labor force,0,0,0,0,0,0,1,0,1,0,0,0
26,26125,Female,58,White,Hispanic,16,Not in labor force,40,13000,1,0,0,0,1,0,1,1,0,0
44,44003,Male,95,White,Non-Hispanic,8,Not in labor force,0,0,0,0,0,0,0,0,1,0,0,0
27,27000,Male,69,White,Non-Hispanic,12,Not in labor force,0,28100,0,0,0,0,0,0,1,0,0,0
21,21000,Female,62,White,Non-Hispanic,12,Employed,60,42500,0,0,0,0,1,0,1,0,1,1
36,36091,Male,95,White,Non-Hispanic,12,Not in labor force,0,23700,0,0,0,0,0,0,1,0,0,0
29,29000,Female,34,White,Non-Hispanic,14,Employed,40,55000,0,0,0,0,1,0,1,0,1,1
21,21111,Male,29,White,Non-Hispanic,16,Employed,40,84800,1,0,0,0,0,0,1,0,1,1
48,48215,Male,45,White,Hispanic,16,Employed,40,94000,1,0,0,0,0,0,1,1,1,1
37,37035,Male,58,White,Non-Hispanic,16,Employed,25,75000,1,0,0,0,0,0,1,0,1,1
29,29000,Male,73,White,Non-Hispanic,8,Not in labor force,4,25300,0,0,0,0,0,0,1,0,0,0
06,06037,Female,56,Other,Hispanic,14,Employed,36,78000,0,0,0,0,1,0,0,1,1,1
42,42133,Female,55,White,Non-Hispanic,14,Employed,40,47000,0,0,0,0,1,0,1,0,1,1
32,32003,Male,68,Other,Hispanic,8,Employed,40,55400,0,0,0,0,0,0,0,1,1,1
26,26139,Female,58,White,Non-Hispanic,16,Employed,60,90000,1,0,0,0,1,0,1,0,1,1
12,12005,Female,61,White,Non-Hispanic,16,Employed,30,36000,1,0,0,0,1,0,1,0,1,1
42,42045,Female,77,White,Non-Hispanic,12,Not in labor force,0,12700,0,0,0,0,1,0,1,0,0,0
06,06037,Female,68,White,Non-Hispanic,12,Not in labor force,0,2400,0,0,0,0,1,0,1,0,0,0
16,16000,Female,22,White,Non-Hispanic,12,Employed,40,9000,0,0,0,0,1,0,1,0,1,1
13,13051,Female,30,Black,Non-Hispanic,12,Employed,36,2300,0,0,0,0,1,1,0,0,1,1
12,12115,Male,20,White,Non-Hispanic,12,Employed,40,28000,0,0,0,0,0,0,1,0,1,1
45,45000,Female,52,White,Non-Hispanic,16,Not in labor force,0,0,1,0,0,0,1,0,1,0,0,0
17,17031,Male,21,Other,Hispanic,12,Employed,40,35000,0,0,0,0,0,0,0,1,1,1
24,24000,Male,42,Black,Non-Hispanic,12,Not in labor force,0,0,0,0,0,0,0,1,0,0,0,0
26,26163,Male,64,White,Non-Hispanic,16,Unemployed,0,0,1,0,0,0,0,0,1,0,1,0
26,26000,Female,75,White,Non-Hispanic,12,Not in labor force,0,34800,0,0,0,0,1,0,1,0,0,0
06,06037,Male,20,Other,Hispanic,14,Not in labor force,0,0,0,0,0,0,0,0,0,1,0,0
29,29000,Female,31,Other,Non-Hispanic,16,Employed,40,40000,1,0,0,0,1,0,0,0,1,1
29,29189,Female,58,White,Non-Hispanic,16,Employed,40,75000,1,0,0,0,1,0,1,0,1,1
40,40000,Male,54,White,Non-Hispanic,16,Employed,40,25750,1,0,0,0,0,0,1,0,1,1
29,29000,Female,19,White,Non-Hispanic,13,Not in labor force,15,1000,0,0,0,0,1,0,1,0,0,0
16,16000,Male,76,White,Non-Hispanic,16,Not in labor force,30,12400,1,0,0,0,0,0,1,0,0,0
26,26000,Male,68,White,Non-Hispanic,12,Not in labor force,0,10470,0,0,0,0,0,0,1,0,0,0
49,49000,Male,18,White,Non-Hispanic,11,Not in labor force,0,1000,0,0,0,0,0,0,1,0,0,0
42,42000,Female,28,White,Non-Hispanic,12,Employed,50,32000,0,0,0,0,1,0,1,0,1,1
06,06111,Female,81,White,Non-Hispanic,13,Not in labor force,0,92600,0,0,0,0,1,0,1,0,0,0
39,39017,Male,64,White,Non-Hispanic,16,Employed,50,162000,1,0,0,0,0,0,1,0,1,1
22,22000,Female,21,White,Non-Hispanic,12,Employed,40,20000,0,0,0,0,1,0,1,0,1,1
06,06037,Male,70,Other,Non-Hispanic,17,Employed,40,38800,1,1,0,0,0,0,0,0,1,1
17,17043,Female,23,White,Non-Hispanic,13,Employed,30,25000,0,0,0,0,1,0,1,0,1,1
13,13000,Female,45,White,Non-Hispanic,13,Not in labor force,0,77180,0,0,0,0,1,0,1,0,0,0
12,12000,Male,38,White,Non-Hispanic,14,Employed,60,28000,0,0,0,0,0,0,1,0,1,1
51,51000,Female,58,Black,Non-Hispanic,12,Employed,38,39000,0,0,0,0,1,1,0,0,1,1
06,06059,Male,39,White,Non-Hispanic,11,Not in labor force,0,0,0,0,0,0,0,0,1,0,0,0
24,24005,Female,69,White,Non-Hispanic,17,Employed,8,21800,1,0,1,0,1,0,1,0,1,1
13,13063,Female,57,Black,Non-Hispanic,16,Employed,80,50000,1,0,0,0,1,1,0,0,1,1
21,21000,Male,19,White,Non-Hispanic,13,Employed,25,10000,0,0,0,0,0,0,1,0,1,1
32,32031,Male,81,White,Non-Hispanic,14,Employed,6,105000,0,0,0,0,0,0,1,0,1,1
04,04000,Female,53,White,Non-Hispanic,12,Employed,40,66000,0,0,0,0,1,0,1,0,1,1
36,36000,Female,60,White,Non-Hispanic,14,Not in labor force,0,0,0,0,0,0,1,0,1,0,0,0
17,17000,Female,65,White,Non-Hispanic,12,Not in labor force,0,14000,0,0,0,0,1,0,1,0,0,0
12,12127,Female,49,White,Non-Hispanic,12,Employed,50,55000,0,0,0,0,1,0,1,0,1,1
13,13000,Male,33,White,Hispanic,16,Employed,60,140000,1,0,0,0,0,0,1,1,1,1
36,36000,Male,24,White,Non-Hispanic,12,Employed,40,29800,0,0,0,0,0,0,1,0,1,1
25,25013,Female,69,Other,Hispanic,12,Not in labor force,0,13800,0,0,0,0,1,0,0,1,0,0
48,48000,Male,71,White,Non-Hispanic,12,Not in labor force,0,0,0,0,0,0,0,0,1,0,0,0
53,53000,Male,60,White,Non-Hispanic,17,Employed,50,80030,1,0,0,1,0,0,1,0,1,1
36,36109,Male,20,White,Non-Hispanic,13,Not in labor force,0,0,0,0,0,0,0,0,1,0,0,0
49,49000,Female,76,White,Non-Hispanic,12,Not in labor force,0,18000,0,0,0,0,1,0,1,0,0,0
48,48000,Male,19,White,Hispanic,11,Employed,7,6000,0,0,0,0,0,0,1,1,1,1
06,06073,Male,61,White,Non-Hispanic,16,Employed,50,120000,1,0,0,0,0,0,1,0,1,1
51,51000,Female,31,White,Non-Hispanic,14,Not in labor force,0,0,0,0,0,0,1,0,1,0,0,0
12,12115,Female,37,White,Non-Hispanic,9,Employed,40,12750,0,0,0,0,1,0,1,0,1,1
22,22000,Male,46,White,Non-Hispanic,12,Employed,40,10000,0,0,0,0,0,0,1,0,1,1
06,06029,Female,42,AIAN,Hispanic,12,Employed,40,40000,0,0,0,0,1,0,0,1,1,1
06,06037,Male,39,White,Non-Hispanic,17,Employed,50,150000,1,1,0,0,0,0,1,0,1,1
51,51810,Female,42,Other,Non-Hispanic,16,Not in labor force,0,0,1,0,0,0,1,0,0,0,0,0
18,18000,Female,67,White,Non-Hispanic,14,Not in labor force,0,21300,0,0,0,0,1,0,1,0,0,0
39,39000,Female,81,White,Non-Hispanic,16,Not in labor force,0,41500,1,0,0,0,1,0,1,0,0,0
06,06067,Male,53,White,Non-Hispanic,16,Employed,40,140000,1,0,0,0,0,0,1,0,1,1
02,02020,Male,38,White,Non-Hispanic,17,Employed,40,110000,1,0,0,1,0,0,1,0,1,1
26,26000,Male,64,White,Non-Hispanic,12,Not in labor force,0,32100,0,0,0,0,0,0,1,0,0,0
28,28000,Female,57,Black,Non-Hispanic,12,Not in labor force,0,0,0,0,0,0,1,1,0,0,0,0
24,24000,Male,80,White,Non-Hispanic,16,Not in labor force,0,61700,1,0,0,0,0,0,1,0,0,0
30,30000,Male,48,White,Non-Hispanic,17,Unemployed,0,0,1,1,0,0,0,0,1,0,1,0
06,06073,Male,83,White,Non-Hispanic,16,Not in labor force,0,57600,1,0,0,0,0,0,1,0,0,0
06,06073,Male,20,Other,Hispanic,12,Employed,13,26000,0,0,0,0,0,0,0,1,1,1
31,31000,Male,40,Other,Non-Hispanic,13,Employed,40,40610,0,0,0,0,0,0,0,0,1,1
24,24027,Female,62,Chinese,Non-Hispanic,16,Employed,40,203000,1,0,0,0,1,0,0,0,1,1
06,06071,Female,58,White,Hispanic,12,Employed,42,53000,0,0,0,0,1,0,1,1,1,1
36,36081,Male,32,Chinese,Non-Hispanic,14,Employed,40,51800,0,0,0,0,0,0,0,0,1,1
24,24031,Male,51,White,Non-Hispanic,17,Employed,55,631000,1,0,1,0,0,0,1,0,1,1
12,12095,Male,52,AIAN,Hispanic,12,Employed,40,68000,0,0,0,0,0,0,0,1,1,1
18,18003,Female,20,Other,Non-Hispanic,12,Employed,40,22000,0,0,0,0,1,0,0,0,1,1
04,04000,Male,65,White,Non-Hispanic,14,Not in labor force,0,31400,0,0,0,0,0,0,1,0,0,0
24,24005,Female,70,Other,Non-Hispanic,12,Not in labor force,0,8800,0,0,0,0,1,0,0,0,0,0
01,01000,Male,49,White,Non-Hispanic,12,Employed,40,70000,0,0,0,0,0,0,1,0,1,1
06,06037,Female,27,Other,Hispanic,,Unemployed,40,16100,0,0,0,0,1,0,0,1,1,0
12,12057,Female,82,White,Non-Hispanic,13,Not in labor force,0,2500,0,0,0,0,1,0,1,0,0,0
36,36083,Male,31,White,Non-Hispanic,16,Employed,50,115000,1,0,0,0,0,0,1,0,1,1
48,48157,Male,34,Other,Non-Hispanic,16,Employed,40,44900,1,0,0,0,0,0,0,0,1,1
36,36081,Male,48,Other,Non-Hispanic,8,Employed,40,55000,0,0,0,0,0,0,0,0,1,1
04,04000,Male,71,White,Non-Hispanic,12,Not in labor force,0,1800,0,0,0,0,0,0,1,0,0,0
28,28000,Male,64,Black,Non-Hispanic,12,Employed,48,95000,0,0,0,0,0,1,0,0,1,1
51,51000,Male,66,White,Non-Hispanic,13,Employed,35,25000,0,0,0,0,0,0,1,0,1,1
40,40017,Male,66,White,Non-Hispanic,17,Not in labor force,0,81300,1,1,0,0,0,0,1,0,0,0
24,24033,Female,72,Black,Non-Hispanic,13,Not in labor force,0,33600,0,0,0,0,1,1,0,0,0,0
04,04000,Female,40,White,Non-Hispanic,17,Not in labor force,6,19300,1,1,0,0,1,0,1,0,0,0
48,48113,Female,18,Black,Non-Hispanic,11,Not in labor force,20,270,0,0,0,0,1,1,0,0,0,0
06,06037,Male,39,Other,Non-Hispanic,16,Employed,50,250000,1,0,0,0,0,0,0,0,1,1
06,06067,Male,27,Other,Non-Hispanic,12,Employed,44,60000,0,0,0,0,0,0,0,0,1,1
15,15003,Male,81,White,Non-Hispanic,17,Not in labor force,0,9700,1,1,0,0,0,0,1,0,0,0
17,17031,Female,59,White,Non-Hispanic,16,Not in labor force,0,0,1,0,0,0,1,0,1,0,0,0
06,06000,Male,52,White,Non-Hispanic,13,Not in labor force,0,0,0,0,0,0,0,0,1,0,0,0
06,06079,Female,76,White,Non-Hispanic,13,Employed,40,60000,0,0,0,0,1,0,1,0,1,1
17,17031,Female,70,Other,Non-Hispanic,16,Employed,20,25000,1,0,0,0,1,0,0,0,1,1
06,06059,Male,87,Other,Non-Hispanic,14,Not in labor force,0,52300,0,0,0,0,0,0,0,0,0,0
53,53033,Male,36,Other,Non-Hispanic,12,Employed,40,60000,0,0,0,0,0,0,0,0,1,1
29,29000,Female,24,Other,Non-Hispanic,13,Employed,40,33000,0,0,0,0,1,0,0,0,1,1
01,01097,Male,69,White,Non-Hispanic,12,Not in labor force,0,14400,0,0,0,0,0,0,1,0,0,0
12,12021,Male,27,White,Non-Hispanic,16,Employed,40,120000,1,0,0,0,0,0,1,0,1,1
22,22103,Male,18,White,Non-Hispanic,12,Employed,24,20300,0,0,0,0,0,0,1,0,1,1
42,42133,Female,70,White,Non-Hispanic,12,Not in labor force,0,19500,0,0,0,0,1,0,1,0,0,0
53,53053,Male,74,White,Non-Hispanic,13,Not in labor force,0,43800,0,0,0,0,0,0,1,0,0,0
05,05000,Female,27,White,Non-Hispanic,12,Employed,25,14300,0,0,0,0,1,0,1,0,1,1
50,50007,Female,72,White,Non-Hispanic,13,Not in labor force,0,90000,0,0,0,0,1,0,1,0,0,0
39,39035,Male,34,White,Non-Hispanic,16,Employed,60,72000,1,0,0,0,0,0,1,0,1,1
42,42000,Female,59,White,Non-Hispanic,13,Employed,25,21000,0,0,0,0,1,0,1,0,1,1
06,06059,Male,46,Other,Non-Hispanic,16,Employed,40,218000,1,0,0,0,0,0,0,0,1,1
06,06037,Male,22,Other,Non-Hispanic,13,Not in labor force,0,0,0,0,0,0,0,0,0,0,0,0
06,06037,Female,51,Other,Hispanic,,Employed,8,6400,0,0,0,0,1,0,0,1,1,1
18,18000,Female,68,White,Non-Hispanic,16,Employed,20,44200,1,0,0,0,1,0,1,0,1,1
25,25027,Female,54,White,Non-Hispanic,12,Employed,40,8000,0,0,0,0,1,0,1,0,1,1
51,51000,Female,52,Other,Non-Hispanic,16,Employed,45,180000,1,0,0,0,1,0,0,0,1,1
06,06017,Male,54,White,Non-Hispanic,13,Not in labor force,40,60000,0,0,0,0,0,0,1,0,0,0
17,17143,Male,65,Black,Non-Hispanic,8,Not in labor force,0,1200,0,0,0,0,0,1,0,0,0,0
04,04013,Male,30,White,Non-Hispanic,12,Employed,40,8000,0,0,0,0,0,0,1,0,1,1
36,36089,Female,55,White,Non-Hispanic,14,Employed,40,35000,0,0,0,0,1,0,1,0,1,1
48,48439,Female,38,Other,Non-Hispanic,10,Employed,30,41400,0,0,0,0,1,0,0,0,1,1
29,29000,Female,51,White,Non-Hispanic,12,Employed,12,10000,0,0,0,0,1,0,1,0,1,1
06,06085,Female,29,Chinese,Non-Hispanic,17,Employed,40,300000,1,1,0,0,1,0,0,0,1,1
36,36103,Female,46,White,Non-Hispanic,13,Employed,50,62000,0,0,0,0,1,0,1,0,1,1
25,25009,Male,30,White,Non-Hispanic,16,Employed,40,71000,1,0,0,0,0,0,1,0,1,1
21,21000,Male,37,White,Non-Hispanic,14,Employed,40,26000,0,0,0,0,0,0,1,0,1,1
27,27000,Female,73,White,Non-Hispanic,12,Not in labor force,0,23700,0,0,0,0,1,0,1,0,0,0
13,13121,Male,67,White,Non-Hispanic,17,Employed,50,193000,1,1,0,0,0,0,1,0,1,1
25,25009,Male,19,Other,Hispanic,12,Unemployed,40,32000,0,0,0,0,0,0,0,1,1,0
13,13223,Male,29,White,Non-Hispanic,13,Employed,40,21000,0,0,0,0,0,0,1,0,1,1
06,06013,Male,51,Other,Hispanic,12,Employed,40,145000,0,0,0,0,0,0,0,1,1,1
37,37135,Male,79,White,Non-Hispanic,17,Not in labor force,0,381000,1,1,0,0,0,0,1,0,0,0
06,06037,Female,55,Other,Non-Hispanic,12,Employed,40,100000,0,0,0,0,1,0,0,0,1,1
06,06055,Female,53,Other,Non-Hispanic,13,Employed,36,40000,0,0,0,0,1,0,0,0,1,1
53,53033,Male,31,Other,Non-Hispanic,16,Employed,40,117200,1,0,0,0,0,0,0,0,1,1
06,06083,Female,74,White,Non-Hispanic,13,Employed,60,433700,0,0,0,0,1,0,1,0,1,1
15,15003,Male,26,Other,Non-Hispanic,16,Employed,40,91100,1,0,0,0,0,0,0,0,1,1
53,53067,Female,62,White,Non-Hispanic,12,Employed,32,33000,0,0,0,0,1,0,1,0,1,1
47,47000,Female,44,White,Non-Hispanic,14,Employed,36,43000,0,0,0,0,1,0,1,0,1,1
36,36029,Male,54,White,Non-Hispanic,16,Employed,55,90000,1,0,0,0,0,0,1,0,1,1
39,39035,Female,28,White,Non-Hispanic,16,Employed,7,14500,1,0,0,0,1,0,1,0,1,1
18,18000,Male,45,Other,Non-Hispanic,12,Employed,44,46000,0,0,0,0,0,0,0,0,1,1
49,49000,Male,20,White,Non-Hispanic,12,Unemployed,32,8520,0,0,0,0,0,0,1,0,1,0
36,36000,Female,66,White,Non-Hispanic,16,Not in labor force,0,32000,1,0,0,0,1,0,1,0,0,0
47,47189,Female,24,White,Non-Hispanic,16,Employed,38,44000,1,0,0,0,1,0,1,0,1,1
06,06037,Female,35,Other,Non-Hispanic,17,Employed,40,171000,1,1,0,0,1,0,0,0,1,1
06,06037,Female,36,White,Non-Hispanic,13,Employed,22,10000,0,0,0,0,1,0,1,0,1,1
12,12031,Female,34,White,Non-Hispanic,12,Employed,40,60000,0,0,0,0,1,0,1,0,1,1
35,35000,Male,62,Other,Hispanic,13,Not in labor force,0,29000,0,0,0,0,0,0,0,1,0,0
06,06079,Female,27,White,Non-Hispanic,17,Employed,40,50000,1,1,0,0,1,0,1,0,1,1
26,26000,Female,27,White,Non-Hispanic,16,Employed,40,73000,1,0,0,0,1,0,1,0,1,1
48,48000,Male,65,Black,Non-Hispanic,13,Not in labor force,0,2100,0,0,0,0,0,1,0,0,0,0
37,37000,Male,50,White,Non-Hispanic,12,Employed,70,120000,0,0,0,0,0,0,1,0,1,1
06,06037,Male,69,Other,Non-Hispanic,14,Not in labor force,0,7500,0,0,0,0,0,0,0,0,0,0
25,25017,Female,72,White,Non-Hispanic,10,Employed,16,43000,0,0,0,0,1,0,1,0,1,1
51,51013,Female,50,White,Non-Hispanic,17,Employed,40,606000,1,0,0,1,1,0,1,0,1,1
36,36029,Female,30,Other,Hispanic,12,Employed,40,24000,0,0,0,0,1,0,0,1,1,1
08,08000,Male,65,White,Non-Hispanic,12,Not in labor force,0,2350,0,0,0,0,0,0,1,0,0,0
36,36000,Male,38,White,Non-Hispanic,12,Unemployed,20,10100,0,0,0,0,0,0,1,0,1,0
35,35000,Female,19,White,Hispanic,,Unemployed,0,0,0,0,0,0,1,0,1,1,1,0
04,04013,Female,63,White,Non-Hispanic,16,Employed,40,32000,1,0,0,0,1,0,1,0,1,1
48,48439,Female,37,Other,Hispanic,12,Employed,40,15000,0,0,0,0,1,0,0,1,1,1
12,12015,Male,28,Black,Non-Hispanic,12,Not in labor force,0,0,0,0,0,0,0,1,0,0,0,0
06,06001,Female,58,AIAN,Hispanic,16,Unemployed,32,14900,1,0,0,0,1,0,0,1,1,0
24,24021,Female,40,Other,Non-Hispanic,16,Employed,25,23010,1,0,0,0,1,0,0,0,1,1
36,36000,Male,60,White,Non-Hispanic,12,Employed,50,70000,0,0,0,0,0,0,1,0,1,1
39,39049,Female,82,Black,Non-Hispanic,,Not in labor force,0,4800,0,0,0,0,1,1,0,0,0,0
42,42000,Male,62,White,Non-Hispanic,13,Not in labor force,0,20000,0,0,0,0,0,0,1,0,0,0
06,06111,Male,34,Other,Non-Hispanic,16,Employed,60,96000,1,0,0,0,0,0,0,0,1,1
06,06059,Female,67,White,Hispanic,14,Employed,40,86500,0,0,0,0,1,0,1,1,1,1
26,26099,Female,37,Other,Non-Hispanic,13,Not in labor force,0,1500,0,0,0,0,1,0,0,0,0,0
48,48485,Male,58,White,Non-Hispanic,13,Not in labor force,0,0,0,0,0,0,0,0,1,0,0,0
44,44007,Female,42,Other,Hispanic,16,Employed,40,65000,1,0,0,0,1,0,0,1,1,1
48,48029,Female,38,Other,Hispanic,16,Unemployed,0,0,1,0,0,0,1,0,0,1,1,0
13,13000,Female,22,White,Non-Hispanic,13,Employed,24,12000,0,0,0,0,1,0,1,0,1,1
45,45045,Female,31,White,Non-Hispanic,12,Not in labor force,0,0,0,0,0,0,1,0,1,0,0,0
16,16000,Male,27,White,Non-Hispanic,13,Employed,40,12000,0,0,0,0,0,0,1,0,1,1
51,51710,Male,21,White,Non-Hispanic,12,Employed,70,24300,0,0,0,0,0,0,1,0,1,1
32,32031,Female,70,White,Non-Hispanic,17,Not in labor force,0,42000,1,1,0,0,1,0,1,0,0,0
06,06037,Female,60,Other,Hispanic,14,Employed,40,45000,0,0,0,0,1,0,0,1,1,1
53,53000,Male,18,White,Non-Hispanic,12,Not in labor force,15,4400,0,0,0,0,0,0,1,0,0,0
42,42021,Male,37,White,Non-Hispanic,12,Employed,80,-7000,0,0,0,0,0,0,1,0,1,1
53,53011,Female,66,White,Non-Hispanic,16,Not in labor force,0,30000,1,0,0,0,1,0,1,0,0,0
39,39000,Male,36,White,Non-Hispanic,8,Employed,30,62000,0,0,0,0,0,0,1,0,1,1
48,48000,Female,77,White,Non-Hispanic,12,Not in labor force,0,14500,0,0,0,0,1,0,1,0,0,0
09,09180,Female,64,White,Non-Hispanic,14,Employed,45,30350,0,0,0,0,1,0,1,0,1,1
17,17000,Female,40,White,Non-Hispanic,14,Employed,50,110000,0,0,0,0,1,0,1,0,1,1
06,06065,Male,18,Other,Hispanic,13,Employed,40,12600,0,0,0,0,0,0,0,1,1,1
12,12115,Female,75,White,Non-Hispanic,12,Not in labor force,0,24000,0,0,0,0,1,0,1,0,0,0
39,39000,Male,39,White,Hispanic,8,Employed,40,65000,0,0,0,0,0,0,1,1,1,1
06,06025,Male,79,White,Hispanic,8,Not in labor force,0,14100,0,0,0,0,0,0,1,1,0,0
36,36061,Female,31,White,Non-Hispanic,16,Employed,60,100000,1,0,0,0,1,0,1,0,1,1
01,01000,Female,52,White,Non-Hispanic,12,Not in labor force,0,20800,0,0,0,0,1,0,1,0,0,0
48,48245,Female,67,White,Non-Hispanic,16,Employed,25,35200,1,0,0,0,1,0,1,0,1,1
36,36047,Female,36,White,Non-Hispanic,16,Employed,40,185000,1,0,0,0,1,0,1,0,1,1
12,12011,Male,64,White,Non-Hispanic,17,Not in labor force,30,26800,1,1,0,0,0,0,1,0,0,0
34,34029,Male,82,White,Non-Hispanic,17,Not in labor force,0,33600,1,1,0,0,0,0,1,0,0,0
40,40017,Female,71,White,Non-Hispanic,12,Not in labor force,0,11100,0,0,0,0,1,0,1,0,0,0
53,53061,Female,61,White,Non-Hispanic,12,Employed,45,114000,0,0,0,0,1,0,1,0,1,1
06,06037,Male,62,Other,Hispanic,12,Employed,40,37000,0,0,0,0,0,0,0,1,1,1
06,06013,Male,49,White,Non-Hispanic,17,Employed,60,300000,1,0,0,1,0,0,1,0,1,1
55,55009,Female,22,White,Non-Hispanic,13,Employed,24,20000,0,0,0,0,1,0,1,0,1,1
48,48439,Male,69,White,Non-Hispanic,17,Employed,30,175000,1,0,1,0,0,0,1,0,1,1
36,36059,Female,81,Black,Non-Hispanic,12,Not in labor force,0,41800,0,0,0,0,1,1,0,0,0,0
12,12000,Male,51,Other,Hispanic,8,Not in labor force,0,11000,0,0,0,0,0,0,0,1,0,0
29,29000,Female,70,White,Non-Hispanic,10,Not in labor force,0,3000,0,0,0,0,1,0,1,0,0,0
48,48113,Male,27,White,Non-Hispanic,16,Employed,60,67000,1,0,0,0,0,0,1,0,1,1
12,12099,Male,37,White,Non-Hispanic,17,Employed,40,58000,1,1,0,0,0,0,1,0,1,1
21,21000,Male,26,White,Non-Hispanic,17,Employed,40,55020,1,1,0,0,0,0,1,0,1,1
22,22000,Female,40,Other,Non-Hispanic,16,Employed,40,41800,1,0,0,0,1,0,0,0,1,1
27,27000,Male,71,White,Non-Hispanic,12,Not in labor force,40,65500,0,0,0,0,0,0,1,0,0,0
12,12071,Female,71,Other,Hispanic,12,Not in labor force,0,17700,0,0,0,0,1,0,0,1,0,0
06,06037,Female,43,White,Hispanic,17,Employed,30,15000,1,1,0,0,1,0,1,1,1,1
36,36119,Male,62,Other,Hispanic,8,Not in labor force,0,0,0,0,0,0,0,0,0,1,0,0
06,06081,Female,26,Chinese,Non-Hispanic,16,Employed,40,260000,1,0,0,0,1,0,0,0,1,1
41,41000,Female,72,White,Non-Hispanic,17,Not in labor force,0,60000,1,1,0,0,1,0,1,0,0,0
12,12000,Male,49,Other,Hispanic,12,Not in labor force,0,0,0,0,0,0,0,0,0,1,0,0
